id,HK1,HK10,HK11,HK12,HK13,HK14,HK15,HK16,HK17,HK18,HK19,HK2,HK20,HK21,HK22,HK23,HK24,HK25,HK27,HK28,HK29,HK3,HK30,HK31,HK32,HK33,HK34,HK35,HK36,HK37,HK38,HK39,HK4,HK40,HK41,HK42,HK43,HK44,HK45,HK46,HK47,HK48,HK49,HK5,HK50,HK51,HK52,HK53,HK54,HK55,HK56,HK57,HK58,HK59,HK6,HK61,HK62,HK63,HK64,HK65,HK66,HK67,HK68,HK69,HK7,HK70,HK71,HK72,HK73,HK74,HK75,HK76,HK77,HK78,HK79,HK8,HK80,HK81,HK82,HK83,HK84,HK85,HK86,HK87,HK88,HK89,HK9,HK90
3c394e2337da1daba59ce9115b473dd9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13352,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
01dd75d88324f100a012851419735900,0,0,0,0,5148,9410,5975,0,0,0,0,0,0,2,74,5,0,127,8,160,411,0,656,7649,7087,7495,2438,3153,2285,0,0,0,0,0,4,0,0,0,3,0,0,68,4070,5,5712,2990,0,0,0,0,0,60,0,462,10,660,54,0,0,0,0,13673,0,0,617,0,11,0,0,113,0,0,14,53,55,558,7436,0,0,46,0,294,654,211,851,0,5450,0
001cb706c59d9d2045fcdb59a8c08cf4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,2,0,0,0,0,6,0,3,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0
7cb206f568c9c9f631680c7c305e618e,0,0,0,0,2,0,0,0,3,0,0,0,3,2,0,0,0,0,7,21,0,0,0,0,0,0,0,13,21,6,4,20,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4,0,0,0,0,0
c07b976d0436cb3a861351aa6d5dd226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de13b3db02b474c714f0f574ce0a3895,0,0,0,0,0,0,0,0,0,0,0,0,38,85,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46688d2476be03ac2f1be1fc6c4feae3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,154,0,5,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,0,0,456,0,0,0,0,0,98,0,0,0,0,0
f8361c8e99aa2d292ba181bbb18daa23,0,21,0,0,3,5,13,0,0,0,0,16,0,0,0,5,7,4,9,0,0,13,0,0,2,0,5,3,8,0,3,0,4,0,0,0,25,0,23,15,0,0,0,5,0,0,0,0,0,35,51,11,23,0,8,14,3,22,15,0,17,37,5,8,0,19,0,13,43,0,16,24,0,4,10,0,22,0,10,16,7,0,4,0,7,22,0,7
f3c7f211fcb2e94cf88f9ac43badbe96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,8,0,0,0,0,0,0,0,97,122,39,0,0,0,0,0,0,0,6,0,0,16,261,89,0,0,0,0,0,0,0,0,15,13,166,0,0,0,217,0,0,16,38,50,0,0,100,0,0,0,21,2,6,377,3,0,0,0,5,0,29,0,22,0,26,73,0,0,0,2
b1d04903dc439083db19f491de3d8ac2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0
235ab8e1b25bd31da626e1c7cb07e2ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4212,614,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,20,40,0,0,10,0,18,0,0,0,1171,0,0,0,0,20,908,3675,31,635,302,105,28,0,0,0,111,136,288,0,739,280,0,10,0,0
ee00c79d9431e1ba70339d0dab6efd63,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,21,0,0,7,3,0,6,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,13,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
d9e3d91d8fd1aada73acbe93e0cd7984,0,0,0,0,0,0,24,0,25,0,0,0,0,0,0,0,0,2126,0,830,0,0,199,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8234,50,0,0,0,0,122,1326,0,27,188,3407,83,4521,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,118,0,0,120,5900,0,0,0,1271,0,0,16284,69,0,0,5195,0,0
83a0d5869937633a5ff69c7f2dd32ce8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,10,0,6,0,0,0,0,0,0,0,40,36,117,658,15,0,0,75,117,24,162,13,21,182,0,0,11,23,6,58,0,157,0,0,0,7,0,19,3,0,63,0,80,0,0,0,23,0,60
3795aa559a2ec6d99aa3262b6e0c5858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,61,0,0,85,58,94,0,27,77,22,38,0,24,30,10,12,0,336,413,8,27,14,0,0,4,401,13,119,0,15,4,23,19,0,0
98e08b5da178cc18e6bb72b39d4dd891,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,113,0,0,753,887,0,0,0,0,1561,2794,330,0,2776,789,3,737,0,904
44f6f5ba4adb8e6012fd489d16d342d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a71ca55a438ea93f8fcab1990f8c81d,742,1754,12,4908,0,0,0,188,99,0,0,48,0,9,1834,4031,0,0,0,0,0,141,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,479,0,0,0,0,0,135,433,0,0,174,0,0,96,0,2045,0,0,0,0,884,0,27,0,0,147,87,0,0,0,0,4,0,0,0,0,0,18,0,0,163,0,0,0,0
31abf218e1d8f1ff0ae94e530df69879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,61,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,731,0,0,0,30,0,821,0,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,182,0,0,0,0,0,0,0,65
c52c757d91a338eb990b9c0e7ddf5a91,0,0,0,0,0,0,0,7,40,132,128,0,0,0,0,1043,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,1809,131,0,0,0,0,40,0,0,0,0,855,52,108,0,3093,9907,105,0,0,1308,0,0,0,0,435,22,0,0,0,0
5ba9025f3eca6671d97b848227491f18,2,2222,115,575,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,192,0,0,0,11,0,55,0,372,0,16,0,2,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22c0abec8c082d4f9ea6351ac3f5969e,0,0,0,18,0,0,0,0,0,0,0,0,0,0,84,15,0,0,4,0,0,0,0,98,655,1114,0,0,0,0,0,0,0,0,0,0,90,0,2219,0,82,8,74,0,13,1597,0,0,0,0,27,0,0,1223,0,18575,0,14,0,472,24,3238,0,0,0,0,0,0,0,713,431,83,0,9,4148,100,5163,0,0,0,3303,0,0,493,325,25,0,619
8d0eb91eda6da59b4b6bfc7eda184e21,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,29,35,247,37,0,376,375,585,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,152,0,53,1146,0,0,0,0,60,28,0,18,0,34,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,233,147,0,0,25,35,216,198,165,99,6,0,138,0,0,0
5435751a8badbe7320b6bc89c14a1bc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,62,62,0,165,310,480,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5143,0,5,0,0,6,0,0,2,0,0,8,13,0,524,0,0,0,0
772b1919b0cc5077ed5c5d17059e5315,0,0,0,0,890,74,185,0,0,0,0,0,0,0,0,0,0,0,0,37,109,20,1280,6,41,311,169,734,428,64,119,96,54,0,0,0,278,11,0,556,175,237,2296,0,1657,1662,0,0,0,245,139,131,36,1810,43,652,47,109,110,0,38,0,3464,106,0,0,229,300,0,0,2623,10,45,253,0,0,0,0,0,295,21,1835,74,303,180,630,0,1805
a8f761ca7094248fc4fb32d089622b4e,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,2,0,6,52,0,0,0,0,0,0,7,0,0,0,2,0,0,0,113,7,0,0,0,0,0,0,0,15,2,2,0,0,0,0,0
09efa25e4b568ebb5e747f7b0e0fe203,0,9,26,15,0,2,0,441,248,241,89,0,261,250,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0,200,63,250,0,32,9,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,2,35,3,3,0,0,0,23,5,0,15,2,0,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
fd393c2d87fd884f4dc48d2f9e89c3a3,0,670,0,1950,215,0,0,76,37,0,0,1833,0,0,0,0,3,1021,399,0,0,1748,0,0,32,2438,68,281,176,4,8,0,0,0,0,0,62,377,1126,296,897,11,110,0,273,59,0,0,146,0,1216,0,13,1685,7,4691,262,51,0,123,755,4481,1492,358,0,34,543,237,0,372,376,19,0,74,0,0,129,0,312,0,612,14,125,880,797,226,0,1881
b3f3c8474a6f945a9b4c9c1ed5d5d361,0,0,0,0,925,120,593,0,0,0,0,4,0,0,8,0,0,0,6,95,91,0,304,11758,7596,8521,19,25,11,0,0,0,0,0,7,0,0,0,0,3,0,0,2,10,42,387,0,0,0,86,6,0,0,2,4,400,115,0,0,0,0,0,0,0,16,0,0,0,17,0,0,0,0,0,98,0,0,72,0,18,0,0,116,4852,202,0,0,0
a62769719555c6905ee0e61206cc9d42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,17,26,0,24,0,43,0,0,0,0,0,0,0,0,0,0,0,29,12,24,15,21,4,0,0,13,90,0,0,0,4,0,52,7,34,0,642,57,18,0,0,0,0,0,0,0,0,0,0,47,822,57,1399,28,0,12,0,805,13,852,544,21,372,216,367,281,75,0,1592
0dd94f9fded68d73875fbfad0c88774f,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5359,1041,0,0,0,0,0,0,0,0,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,3346,0,13,0,313,0,11351,0,0,0,180,0,0,0,0,0,0,0,2158,4,249,0,0,27277,0,0,562,0,3792,1582,0,0,7367,39,8338,0,6950
e128810836013fdd49e316a81e7fa603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
e7a134607f163fe41082dba9f88d2bc2,0,0,0,0,0,0,0,2,2,0,2,0,4,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acf80b446df00b402665730dd86f11a3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,66,0,0,24,41,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,0,0,0,0,0,0,43,0,573,2018,80,0,5034,0,215,0,0,0,0,738,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
240dbc2cad8a729492906f8f7b01f729,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,76,56,0,32,0,0,0,8,0,0,0,0,0,40,30,0,262,367,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
74d0c864a8aaefe2167b8e70526f98ab,0,0,0,0,15,94,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e890106242ed4730dce4fe2d8a5e745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,77,30,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0
34d6660c89448381405b81e7979e7a33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,10,15,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,0,0,0,0
7d62dba9aa0b9561435acc6d719c8708,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,19,14,0,18,6,0,0,10,18,26,0,0,8,31,0,132,7,8,8,0,0,0,0,0,6,0,62,0,0,5,3,0,0,5,0,2,0,0,25
57a85ec43916508a2ef443d3ba37f42f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,0,0,5,13,0,0,0,0,5,9,6,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c97dcb74c8dd320f7628fb2fcc9b55d0,30,3,0,0,734,65,1186,115,109,0,0,16,0,56,16,68,145,38,18,0,0,20,0,0,0,0,341,0,0,77,11,0,0,0,0,0,74,4,8,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,165,0,0,0,0,0,0,3,0,4,0,0,18,7,83,0,0,0,0,0,0,0,18,0
ace496cdbc8fc041999b1827eee84ee8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5ff1333056666936b75ead1e23e3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,6,0,0,30,0,0,15,0,6,2,14,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3
908f07110b662d9e54c641459464b9e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,18,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,45,0,0,0,3,0,0
a6243f1d3f0546ee3780e2192e0198b8,5,40,0,3,0,133,0,0,0,0,0,22,0,6,68,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,6,3,0,8421,0,10,0,45,82,0,15,3341,137,0,0,29,0,163,665,0,0,22,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,9
9ef7e977345c29a4628507e50ffb6a1c,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,32,0,0,28684,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e7dd6f0be3111ef81b5d05141b346ed5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,8,0,0,0,23,0,8,0,0,0,0,0,0,0,0,0,10,18,0,23,0,0,0,83,169,0,3,0,0,0,74,0,0,0,0,107,0,0,0,0,0,6,0,0,4,0,5,2,0,4,0,0,31,0,133
cc2dc15846b37136aa147d44a907ed1c,0,0,0,0,59,34,450,3,0,0,0,11,5,0,0,2,0,0,0,0,0,8,0,0,34,2,3565,3359,525,6,0,2,45,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,191,21,221,17,0,69,0,26,59,59,46,113,2807,46,21,2,15,173,0,0,4,92,22,2,0,16,0,1356,0,143,2,11,8,43,0,28,146,0,288
36e5c239e382f9e9f3c8a3db8bcd8d1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9452,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,1931,0,0,5829,277,0,0,0,0,0,5,0,0,0,2404,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0
1896a29d6397efaffc85e692a88f3b64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,13,0,0,0,0,0,0,0,439,0,113,391,0,0,9124,0,0,0,49,7,0,671,0,16899,0,0,815,0,0
1cdcebd4d242e34f2497405b74b2af59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,25,97,0,0,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb8ea6f4c8424cd04b548e046f4b56a4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,133,0,10,106,35,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,1441,0,0,11,0,38,51,128,35,0,0,3
c09602fecae076b6a341a49ae31f5ea8,0,11,0,5,0,0,0,0,28,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,49,0,4,32,0,0,111,51,43,0,0,129,0,0,0,113,428,23,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1921,0,0,2370,0,747,0,0,198,0,3,3,0,183,140,0,3403,0,0,0,0,1324
b8c8fefdb54b6ae5a36a030597ebfd7e,0,0,0,0,0,0,0,0,8,4,3,10,0,3,346,86,0,11,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,61,39,0,0,0,0,0,0,0,139,181,0,10,0,0,0,13,0,27,0,96,0,26,197,0,60,35,4,0,0,22,0,0,0,12,0,0,0,12,0,12,3,0,23,2,26,0,99
7d20cb551e505e4a7f73c6c3e47b2c5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,33,0,10733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0,0,0,0
dee956880e86b133749fa1ef19ff012c,67,72,7,9,0,0,0,0,36,0,46,54,46,23,0,0,0,0,0,0,9,36,0,0,0,0,0,15,3,0,21,2,0,0,2,44,31,0,0,7,9,2,0,0,0,0,0,0,0,239,899,73,83,2,0,4,10,221,69,104,59,59,101,40,0,156,64,40,205,198,114,22,0,17,35,0,95,11,2,146,52,0,80,0,0,97,0,86
098264cd0c0e4f20b25212d250d8ac63,10,0,122,22,0,0,0,0,0,0,0,68,0,5,24,0,0,16,4,0,0,18,0,120,0,0,0,0,0,0,0,0,32,2790,0,0,8,0,0,113,26,19,0,27,0,0,0,0,28,0,2,3,159,31,138,25,230,38,52,22,253,25,303,29,71,13,539,94,0,0,0,141,20,395,5,0,9,4,50,0,92,3,31,189,0,0,0,3
517a478c2d0af9bb0e9966d3e18fab73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,22,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,188,4,3,0,0,0,0,0,0,0,0,0,0,203,0
abf640bbe78ebde70ee92c595c9c1450,8,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,76,0,4,0,17,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0
bbb366620283960fab7e2633ac3159a9,0,0,13,0,0,0,0,0,0,0,0,0,0,19,13,0,0,73,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,10,4,5,0,45,0,6,0,25,0,0,0,0,24,58,218,0,0,21,290,42,137,73,172,19,413,212,0,99,357,265,7,6,189,109,6,15,0,11,12,0,83,5,44,0,0,0,46,11,13,14
e2f18305b6ecc35abf99c055350b3e8e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,9,0,0,0,2,5,0,0,0,0,4,18,0,0,0,0,0,0,0,0,71,85,0,362,0,0,0,63,0,29,192,140,48,51,42,0,74,70,81,18,0,26,4,0,2,7,0,6,0,24,33,0,0,19,0,0,0,0,0
277b0b383e633b2a43ea041e5c685034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,7,0,0,0,0,0,0,0,7,68,0,0,0,0,0,0,158,6,0,0,0,0,0,0,0,0,0,52,10,0,0,0,0,0,0,11,0,2,17,0,0,0,0,0,0,0,141
b87a1228cbc99ac152dc7da3b035d72f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8207cce700d9d3d75ce5fd53831badaf,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,288,5,0,0,6,7,72,10,0,0,799,234,0,675,18,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,554
f5d97bf54a84bb0f59c320377de8a87c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,1329,592,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,76,0,32,0,53,0,14,8,6,5,0,0,0,3,0,2,0,20
ee79f3b431a70424df09fc06e12e1cda,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,0,7,4,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,26,0,0,6,0,0,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,25,0
74f3c1c2ada50e74893b8e2e5604196a,0,0,0,0,3,0,0,0,0,0,4,10,0,0,0,0,0,45,5,0,0,3,0,0,42,0,0,41,39,0,0,0,0,5,0,0,0,5,2,4,54,208,0,0,0,0,0,12,8,0,434,1395,27,0,3,0,15,12,42,28,0,0,216,15,26,13,34,0,45,0,0,0,8,49,73,0,38,70,0,11,0,0,21,3,4,0,0,285
28bd3c4123538d0e996d55a7c3e87aae,0,31,0,0,0,37,0,0,0,0,0,10,0,0,24,0,0,0,64,0,0,0,0,0,0,0,2,0,0,160,100,132,0,7,17,84,37,78,126,82,39,36,0,0,0,0,0,0,0,483,607,0,32,0,0,0,0,13,0,0,15,0,0,38,7,0,26,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,81,0,30
